_step,rewards/train/score/mean,actor/train/kl,completions/train/mean_length
2133,4.375,0.3319835960865021,135.0
2134,4.5,0.6280160546302795,223.5
2135,2.5,0.545656144618988,261.5
2136,1.5,0.6093801259994507,125.5
2137,0.5,0.8400380611419678,54.0
2138,1.75,0.8362265825271606,115.0
2139,5.25,0.9349443316459656,158.5
2140,-0.5,0.6219709515571594,768.0
2141,1.5,0.4001440405845642,141.0
2142,1.0,0.6119594573974609,98.0
2143,2.5,1.2400720119476318,170.0
2144,2.5,0.8602114915847778,186.5
2145,10.0,0.6991775631904602,229.5
2146,0.5,0.43445199728012085,102.5
2147,3.0,0.6154235005378723,209.5
2148,3.0,0.4885323941707611,103.5
2149,0.0,0.7253842353820801,63.5
2150,1.0,0.888724684715271,140.5
2151,0.0,0.6489613056182861,143.0
2152,0.5,0.33095207810401917,127.0
2153,5.25,0.5154805779457092,386.0
2154,3.0,0.3899381160736084,128.5
2155,10.0,0.442529559135437,183.5
2156,5.25,0.5600149035453796,124.5
2157,4.5,0.9447750449180603,300.5
2158,6.5,0.539189875125885,355.5
2159,4.5,0.4334469139575958,340.5
2160,3.0,0.4936051070690155,158.0
2161,0.5,0.47192901372909546,116.5
2162,0.5,0.7869290113449097,85.0
2163,3.0,1.0160727500915527,98.5
2164,2.0,0.3269612491130829,432.0
2165,5.25,0.3939652740955353,281.5
2166,1.5,0.3485809862613678,205.5
2167,2.0,0.9309816360473633,528.0
2168,3.125,0.5437721610069275,150.5
2169,0.5,0.8361424207687378,107.5
2170,1.0,0.45290854573249817,75.5
2171,8.25,1.0252420902252197,249.5
2172,0.5,0.5416301488876343,235.0
2173,1.5,0.5129175782203674,147.0
2174,2.5,0.8394691348075867,398.5
2175,4.0,0.5265435576438904,212.5
2176,1.75,0.8075174689292908,137.0
2177,1.75,0.6047431826591492,93.0
2178,1.5,0.5972883701324463,127.0
2179,2.0,0.6144752502441406,626.5
2180,5.25,0.45317351818084717,272.5
2181,3.0,0.4018113613128662,144.5
2182,4.75,0.21264439821243286,176.5
2183,1.0,0.5172130465507507,244.0
2184,7.25,0.517511248588562,290.0
2185,2.5,0.37516114115715027,158.0
2186,0.5,0.4003291726112366,87.5
2187,0.5,0.7461506724357605,87.0
2188,0.5,0.7178544998168945,183.0
2189,1.0,0.5789938569068909,340.5
2190,1.75,0.5197932124137878,106.5
2191,2.75,0.40345391631126404,271.0
2192,7.25,0.5349486470222473,243.0
2193,3.0,0.6061620712280273,117.0
2194,2.25,0.7969272136688232,138.0
2195,2.25,0.7059320211410522,148.0
2196,0.5,0.6322206854820251,114.0
2197,7.25,0.861072838306427,215.0
2198,4.5,0.41154196858406067,405.0
2199,1.5,0.6127196550369263,185.0
2200,2.75,0.4647733271121979,192.0
2201,0.5,0.39935529232025146,467.0
2202,1.5,0.40966883301734924,170.0
2203,2.5,0.6852218508720398,510.0
2204,0.5,0.4392339885234833,112.5
2205,0.5,0.8565533757209778,133.0
2206,5.5,0.7140070796012878,210.0
2207,0.5,0.6842378973960876,78.5
2208,3.0,1.0653960704803467,123.5
2209,1.0,0.3256140947341919,113.0
2210,2.0,0.7987471222877502,591.5
2211,1.0,0.39772433042526245,154.5
2212,3.0,0.5930919647216797,195.0
2213,4.5,0.6972461342811584,231.0
2214,5.25,0.6627428531646729,163.5
2215,3.0,0.6338292360305786,162.0
2216,2.625,0.42256295680999756,501.5
2217,2.5,0.2569522559642792,187.0
2218,5.0,0.5420612692832947,212.0
2219,4.75,0.6870502829551697,590.5
2220,1.0,0.4500630795955658,109.5
2221,0.5,0.9769567847251892,474.0
2222,1.0,0.3928146958351135,105.0
2223,7.875,0.6784820556640625,169.5
2224,4.75,0.47644394636154175,168.0
2225,1.75,0.530911922454834,317.5
2226,10.0,0.5272877216339111,629.5
2227,-0.5,0.40453746914863586,768.0
2228,3.0,0.24480418860912323,113.5
2229,0.5,0.42232877016067505,459.0
2230,3.0,0.48181265592575073,117.0
2231,1.5,0.6176706552505493,208.5
2232,1.5,0.6572527885437012,146.5
2233,4.5,0.5393384099006653,261.0
2234,1.75,0.4435389041900635,125.5
2235,1.5,0.5383616089820862,154.5
2236,7.25,0.8389458060264587,220.0
2237,-0.5,0.5585601925849915,515.5
2238,3.0,0.4686414897441864,162.5
2239,0.0,0.5363291501998901,656.5
2240,5.75,0.43746277689933777,139.0
2241,0.5,0.44016191363334656,473.5
2242,0.0,0.34900736808776855,416.0
2243,3.0,0.43529021739959717,104.0
2244,2.5,0.5181444883346558,116.5
2245,2.0,0.7944875359535217,505.5
2246,3.0,0.40545299649238586,397.5
2247,1.0,0.41410863399505615,195.5
2248,1.5,0.5141816139221191,152.5
2249,10.0,0.4202788174152374,81.5
2250,2.0,0.550163984298706,589.0
2251,3.0,0.38532981276512146,89.0
2252,3.0,0.575663685798645,259.0
2253,4.75,0.5817233324050903,195.5
2254,0.5,0.5647435188293457,599.5
2255,0.5,0.527008056640625,133.0
2256,3.0,0.4917326867580414,157.5
2257,1.75,0.4458947479724884,99.5
2258,7.25,0.713371753692627,466.0
2259,0.5,0.4231610596179962,463.0
2260,1.75,0.377735435962677,123.5
2261,2.5,0.5375033020973206,160.5
2262,5.25,0.5227118134498596,172.5
2263,3.75,0.6564586758613586,239.5
2264,5.25,0.5114019513130188,228.5
2265,1.0,0.4547598659992218,149.0
2266,-0.5,0.41212570667266846,768.0
2267,10.0,0.34117481112480164,273.0
2268,2.0,0.535346269607544,590.0
2269,5.25,0.3661399781703949,416.0
2270,3.0,0.5258097648620605,122.0
2271,3.0,0.7166767120361328,181.0
2272,1.5,0.40318843722343445,167.5
2273,4.5,0.663627028465271,226.5
2274,-0.5,0.5722405910491943,768.0
2275,0.5,0.40019842982292175,171.5
2276,2.25,0.5875090956687927,116.5
2277,10.0,0.6208502650260925,150.0
2278,2.25,0.423234760761261,141.5
2279,0.5,0.8894632458686829,372.0
2280,1.5,0.3910445272922516,152.0
2281,6.5,0.5049147605895996,161.5
2282,10.0,0.8015655875205994,164.5
2283,0.0,0.5187146067619324,188.5
2284,4.75,0.5411546230316162,754.0
2285,5.25,0.42279869318008423,87.0
2286,10.0,0.9190052151679993,206.5
2287,0.0,0.4027268886566162,494.5
2288,10.0,0.34174010157585144,93.0
2289,1.75,0.7950634956359863,125.5
2290,0.5,0.6218175292015076,335.5
2291,3.625,0.4233769476413727,193.0
2292,6.5,0.5797529816627502,102.5
2293,4.0,0.6019334197044373,125.5
2294,4.5,0.4825366735458374,330.5
2295,1.75,0.5653016567230225,93.0
2296,8.25,0.6691027283668518,133.0
2297,7.25,0.4614618122577667,206.0
2298,2.5,0.40256959199905396,660.5
2299,2.5,0.4108228385448456,492.5
2300,2.5,0.3911515772342682,140.0
2301,0.0,0.6086734533309937,630.0
2302,7.25,0.44764283299446106,161.0
2303,2.0,0.41849371790885925,276.5
2304,4.75,0.4781576991081238,205.0
2305,2.25,0.8695068955421448,169.5
2306,1.5,0.7401710748672485,148.5
2307,3.0,0.8273699283599854,139.0
2308,1.75,0.40466272830963135,87.5
2309,4.75,0.6618753671646118,576.0
2310,5.25,0.23691490292549133,88.5
2311,-0.5,1.2106705904006958,768.0
2312,10.0,0.3312290608882904,215.0
2313,3.625,0.7082451581954956,216.0
2314,1.25,0.493265300989151,478.0
2315,3.0,0.39048367738723755,378.0
2316,5.25,0.5622326135635376,112.0
2317,1.75,0.6803112626075745,128.0
2318,2.5,0.9640460014343262,172.5
2319,4.75,0.5361852645874023,500.5
2320,7.875,0.43091046810150146,225.0
2321,2.5,0.4682437479496002,503.0
2322,2.5,0.36125555634498596,166.0
2323,0.5,0.7064424753189087,108.0
2324,1.25,0.5941296219825745,140.0
2325,5.25,0.5782328844070435,105.0
2326,2.25,0.8863483667373657,126.0
2327,2.5,0.5477186441421509,145.0
2328,5.0,0.8667545318603516,422.0
2329,4.75,0.35953351855278015,204.0
2330,2.5,0.4899199903011322,146.5
2331,1.75,1.077565312385559,206.5
2332,3.0,0.5853738188743591,177.5
2333,2.5,0.7326939105987549,414.0
2334,7.25,0.5453610420227051,461.0
2335,10.0,0.5720010995864868,221.5
2336,6.5,0.6460383534431458,169.0
2337,4.5,0.6470523476600647,284.5
2338,0.5,0.5393691062927246,109.0
2339,2.75,0.6730260848999023,332.5
2340,2.5,0.5949909687042236,429.5
2341,4.5,0.5656213760375977,239.5
2342,7.25,0.5533655285835266,258.0
2343,2.5,0.5204945206642151,268.0
2344,6.0,0.6849932670593262,271.5
2345,5.25,0.437797486782074,291.0
2346,0.5,0.5761642456054688,86.0
2347,6.5,0.815972626209259,128.0
2348,7.25,0.3331989645957947,148.5
2349,3.0,0.327877938747406,211.0
2350,0.5,0.5399729013442993,109.5
2351,1.0,0.6518061757087708,211.0
2352,2.25,0.9900956153869629,169.0
2353,0.5,0.3390448987483978,369.5
2354,2.25,0.47722363471984863,121.5
2355,5.75,0.5911062359809875,225.0
2356,7.25,0.31537681818008423,207.5
2357,-0.5,0.6734623908996582,768.0
2358,2.0,0.23139899969100952,506.5
2359,0.5,0.4673968553543091,82.0
2360,0.0,0.6327100992202759,114.5
2361,7.25,1.411300539970398,277.5
2362,6.5,0.6015621423721313,105.5
2363,1.0,0.30859896540641785,164.5
2364,0.5,0.7202650308609009,361.0
2365,2.25,0.39787036180496216,174.0
2366,1.5,0.45522719621658325,96.0
2367,0.5,0.36988115310668945,205.0
2368,2.0,0.8012884855270386,468.5
2369,2.0,0.3841293156147003,488.5
2370,-0.5,0.4104861319065094,768.0
2371,10.0,0.36656153202056885,253.5
2372,1.5,0.4445194900035858,114.5
2373,7.25,0.35248002409935,138.5
2374,5.25,0.45948487520217896,142.0
2375,10.0,0.6984297037124634,138.0
2376,3.0,0.5172823071479797,150.0
2377,5.25,0.6458140015602112,177.5
2378,2.0,0.5298352837562561,572.0
2379,5.125,0.41654112935066223,238.0
2380,4.5,0.7968916893005371,287.0
2381,1.0,0.6655998229980469,105.0
2382,0.5,0.3312009572982788,78.0
2383,1.25,0.6499466896057129,481.0
2384,-0.5,0.34143927693367004,768.0
2385,5.25,0.3558933138847351,90.5
2386,6.5,0.6331943273544312,150.5
2387,-0.5,0.44763824343681335,768.0
2388,3.25,0.3612784743309021,91.5
2389,3.75,0.940961480140686,221.0
2390,3.0,0.4538150429725647,115.0
2391,3.75,0.5106651782989502,193.0
2392,0.0,0.5448019504547119,96.0
2393,7.25,0.8184385299682617,205.5
2394,1.75,0.6511934995651245,208.0
2395,2.625,0.5596544146537781,508.0
2396,7.25,0.3061111867427826,150.5
2397,3.0,0.455270379781723,128.0
2398,2.0,0.3699546456336975,680.5
2399,2.25,0.4189552664756775,612.5
2400,0.5,0.34010180830955505,233.0
2401,0.5,0.6657747030258179,101.0
2402,4.5,0.6192083358764648,234.5
2403,7.875,0.4909261465072632,192.5
2404,4.75,0.680070161819458,492.5
2405,4.5,0.2835012376308441,128.0
2406,10.0,0.44390133023262024,148.5
2407,5.0,0.5083825588226318,122.0
2408,2.5,0.514358401298523,105.0
2409,3.125,0.6202195286750793,168.5
2410,1.75,0.5441918969154358,128.0
2411,4.5,1.002123236656189,249.0
2412,10.0,0.5745697617530823,190.5
2413,2.5,0.6538619995117188,331.5
2414,1.75,0.40820440649986267,149.5
2415,1.5,0.5560111999511719,152.0
2416,3.625,0.45385199785232544,193.5
2417,3.0,0.961697518825531,115.0
2418,2.5,0.3895365297794342,93.5
2419,-0.5,0.7196743488311768,617.0
2420,3.0,0.34452489018440247,192.5
2421,4.5,0.4091619551181793,135.0
2422,7.25,0.3909224569797516,175.0
2423,10.0,0.4983212947845459,307.0
2424,4.5,0.46757882833480835,164.5
2425,10.0,0.4432990550994873,147.5
2426,10.0,0.6675614714622498,94.0
2427,6.5,1.0044801235198975,157.0
2428,3.0,0.6434952020645142,160.0
2429,5.25,0.1732923835515976,112.0
2430,5.25,0.6195692420005798,294.0
2431,5.25,0.5727024078369141,127.5
2432,4.5,0.3596934378147125,195.0
2433,6.5,0.5075535774230957,113.0
2434,4.75,0.44474124908447266,153.5
2435,1.75,0.9032359719276428,144.0
2436,3.0,0.35453617572784424,140.5
2437,0.5,0.6296398043632507,80.0
2438,0.5,0.6711477637290955,472.0
2439,3.75,0.43573176860809326,242.5
2440,3.0,0.5510294437408447,157.5
2441,4.5,0.29929596185684204,243.0
2442,3.75,0.3820577561855316,239.5
2443,0.5,0.6252461671829224,83.5
2444,1.5,0.80415940284729,96.5
2445,2.0,0.7643837928771973,449.0
2446,5.75,0.29762327671051025,280.5
2447,0.5,0.6409946084022522,304.5
2448,10.0,0.5656207203865051,172.0
2449,5.25,0.6689854264259338,264.5
2450,4.75,0.46847230195999146,239.0
2451,2.75,0.47709450125694275,203.0
2452,1.75,0.6866075992584229,417.0
2453,0.5,0.3651946485042572,90.5
2454,2.25,0.4818410575389862,508.0
2455,4.75,0.3971858024597168,350.5
2456,5.25,0.3937705457210541,252.0
2457,1.0,0.5773023366928101,130.0
2458,0.5,0.35930335521698,180.0
2459,4.5,0.5550456047058105,182.5
2460,2.5,0.5318028330802917,168.5
2461,7.25,0.7260212898254395,168.5
2462,3.0,0.6661263108253479,441.0
2463,3.0,0.41515234112739563,203.5
2464,4.5,0.5443216562271118,265.5
2465,1.0,0.43638288974761963,218.0
2466,5.75,0.597149133682251,120.0
2467,2.25,1.0356006622314453,218.0
2468,3.0,0.6193684935569763,117.5
2469,0.5,0.5870367884635925,117.0
2470,0.5,0.9728580117225647,97.0
2471,5.25,0.701285183429718,104.0
2472,1.0,0.3741944432258606,138.5
2473,0.5,0.9222961664199829,197.5
2474,0.5,0.3408576250076294,95.5
2475,0.0,1.1005300283432007,339.5
2476,4.5,0.5392534732818604,252.0
2477,1.75,0.47918951511383057,112.0
2478,0.5,0.5978034138679504,70.5
2479,0.5,0.6408705711364746,87.0
2480,1.0,0.754688024520874,206.0
2481,2.0,0.5320789217948914,564.0
2482,0.5,0.2710830569267273,114.5
2483,5.25,0.639689028263092,177.5
2484,0.0,0.3633345365524292,182.5
2485,0.0,0.8333366513252258,467.0
2486,4.75,0.2519521117210388,422.5
2487,4.5,0.41690880060195923,324.5
2488,0.5,0.5089399218559265,100.5
2489,2.5,0.7150530219078064,240.5
2490,0.5,0.5120263695716858,158.5
2491,5.25,0.36835333704948425,191.0
2492,0.5,0.7580333352088928,164.5
2493,2.5,0.46421530842781067,237.5
2494,0.5,0.6698005795478821,57.5
2495,0.5,1.4480568170547485,105.0
2496,0.5,0.8299834132194519,101.0
2497,3.125,0.8900517821311951,161.5
2498,2.5,0.46116769313812256,170.5
2499,1.75,0.6315180659294128,132.0
2500,7.25,0.4684867560863495,204.5
2501,0.5,0.6068519949913025,229.0
2502,0.5,0.4681992828845978,129.0
2503,5.25,0.47489920258522034,194.0
2504,0.5,0.4809536635875702,332.0
2505,0.5,0.5374464392662048,90.0
2506,0.0,0.6102283000946045,483.5
2507,4.5,0.41894009709358215,175.0
2508,3.0,0.43793177604675293,110.0
2509,4.75,0.5303766131401062,223.5
2510,0.5,0.6066628694534302,119.5
2511,2.0,0.8072766065597534,495.0
2512,0.5,0.35768774151802063,197.0
2513,7.25,0.6239213347434998,147.0
2514,3.125,0.49222680926322937,164.0
2515,2.5,0.5772139430046082,562.5
2516,0.5,0.41721832752227783,77.0
2517,1.0,0.7330191731452942,91.0
2518,0.0,0.5041365027427673,171.5
2519,5.25,1.037807583808899,82.5
2520,0.5,0.7827479839324951,106.5
2521,1.0,0.6459428071975708,227.5
2522,5.25,0.535446047782898,136.0
2523,0.5,0.44669464230537415,149.0
2524,1.75,0.8636709451675415,270.0
2525,7.25,0.5437369346618652,212.0
2526,0.5,0.5977004766464233,170.0
2527,2.25,0.6812753677368164,554.0
2528,0.5,0.3776920735836029,71.0
2529,0.5,0.8072055578231812,122.0
2530,4.5,0.7019959092140198,255.5
2531,4.75,0.4256097376346588,202.0
2532,10.0,0.42176634073257446,339.5
2533,6.5,0.5906734466552734,162.5
2534,5.75,0.4591429829597473,323.5
2535,0.5,0.454912930727005,123.0
2536,0.5,0.4915240406990051,64.5
2537,3.0,0.9719715118408203,103.5
2538,2.5,0.9434743523597717,172.0
2539,2.5,1.1515965461730957,189.0
2540,4.5,0.8294482827186584,190.5
2541,5.25,0.3900884985923767,216.5
2542,0.5,0.6029350757598877,176.5
2543,2.5,0.4839209020137787,182.5
2544,0.5,0.47023528814315796,195.0
2545,2.5,0.2752014696598053,189.5
2546,0.5,0.7102361917495728,156.5
2547,1.75,0.36727821826934814,112.5
2548,0.5,0.4455493986606598,124.5
2549,3.0,0.5885083079338074,238.5
2550,2.75,0.6697837114334106,182.5
2551,0.5,0.4589559733867645,83.0
2552,5.25,0.4291241466999054,139.5
2553,4.5,0.8009570837020874,389.0
2554,2.5,0.467924565076828,311.0
2555,7.25,0.6142581105232239,126.0
2556,0.5,1.0260416269302368,198.0
2557,0.5,0.6361147165298462,238.0
2558,1.75,0.43437275290489197,96.5
2559,7.25,0.41315290331840515,200.0
2560,2.5,0.4714716374874115,213.0
2561,4.5,0.4504185914993286,258.5
2562,0.5,0.38262563943862915,148.5
2563,1.0,0.4456712305545807,193.5
2564,1.75,0.8600660562515259,201.0
2565,0.5,0.5057787299156189,147.5
2566,0.5,0.7250561118125916,344.5
2567,2.5,0.4286979138851166,148.0
2568,0.5,0.5157980918884277,126.5
2569,10.0,0.8286059498786926,194.0
2570,2.0,0.6032033562660217,491.0
2571,2.75,0.4918411076068878,246.0
2572,0.5,0.731848418712616,100.0
2573,3.0,0.4567762017250061,87.5
2574,1.0,0.5885189175605774,127.0
2575,7.25,0.6410123109817505,178.5
2576,0.0,0.6185459494590759,115.0
2577,6.5,0.9296584725379944,248.5
2578,1.75,0.5209713578224182,127.0
2579,0.5,0.5031883716583252,81.0
2580,4.75,0.5172369480133057,234.0
2581,10.0,0.636855959892273,364.5
2582,2.5,0.41703811287879944,477.0
2583,5.125,0.44914183020591736,277.5
2584,4.5,0.3556068539619446,199.5
2585,7.875,0.43810132145881653,197.0
2586,0.5,0.5781452059745789,127.0
2587,0.5,0.9510549902915955,59.0
2588,3.0,1.0159441232681274,125.0
2589,0.5,0.8772763609886169,66.0
2590,7.25,0.7859646081924438,234.5
2591,1.0,0.5306072235107422,153.0
2592,0.0,0.6802791953086853,749.5
2593,0.5,0.41573095321655273,365.0
2594,10.0,0.49798518419265747,225.5
2595,8.0,0.22782954573631287,130.5
2596,0.5,1.0314711332321167,133.5
2597,0.5,0.7612488865852356,38.5
2598,3.25,0.6944937109947205,342.0
2599,0.5,0.5881264805793762,60.0
2600,0.0,1.1110013723373413,309.5
2601,2.5,0.5186042785644531,208.5
2602,0.5,0.8409194946289062,155.0
2603,4.75,0.4930843114852905,334.0
2604,0.5,0.5526329874992371,82.5
2605,0.5,0.8670190572738647,103.0
2606,0.5,0.6169252395629883,139.0
2607,0.5,0.5265460014343262,184.0
2608,0.5,0.7206529378890991,67.0
2609,10.0,0.9512563943862915,309.0
2610,7.5,0.4208846688270569,332.5
2611,2.5,0.5476096868515015,218.0
2612,4.5,0.3900009095668793,181.5
2613,4.5,0.6510136723518372,128.5
2614,5.25,0.9042714238166809,183.0
2615,0.5,0.5328073501586914,311.0
2616,4.5,0.5940800309181213,388.0
2617,0.5,0.448949933052063,164.5
2618,4.75,0.8327913284301758,236.0
2619,4.5,0.6868032217025757,212.5
2620,0.5,0.5905572772026062,400.0
2621,4.5,0.4113968312740326,229.5
2622,1.75,0.7222609519958496,142.0
2623,4.75,0.6710042953491211,245.0
2624,10.0,0.5079846978187561,156.5
2625,2.5,0.3292269706726074,250.5
2626,0.5,0.43095043301582336,351.0
2627,0.5,0.5926591753959656,80.5
2628,0.5,0.6059696674346924,114.5
2629,2.625,0.751988410949707,479.5
2630,5.25,0.3709275424480438,147.0
2631,3.0,0.44315484166145325,213.5
2632,0.5,0.8368065357208252,159.0
2633,0.5,0.695131778717041,476.0
2634,3.0,0.4749707579612732,228.5
2635,5.25,0.45620518922805786,145.5
2636,5.25,0.48325738310813904,128.5
2637,0.5,0.5086333155632019,138.0
2638,7.5,0.4577564001083374,175.0
2639,4.5,0.30636996030807495,152.0
2640,0.5,0.36226722598075867,157.0
2641,0.5,0.9185154438018799,93.0
2642,0.5,0.6817322373390198,130.5
2643,0.5,0.6292403936386108,412.5
2644,2.5,0.48477858304977417,178.0
2645,0.5,0.6844207048416138,96.0
2646,10.0,1.4543265104293823,225.0
2647,0.0,0.48924514651298523,187.5
2648,0.5,0.8013870120048523,124.0
2649,2.25,0.2562771141529083,750.5
2650,4.5,0.36656028032302856,302.0
2651,3.125,0.44774553179740906,170.5
2652,5.25,0.8156046271324158,171.5
2653,3.75,0.6471028327941895,146.5
2654,1.75,0.6632658243179321,176.5
2655,0.5,0.568879246711731,122.5
2656,2.75,0.5689034461975098,346.0
2657,-0.5,0.3345028758049011,768.0
2658,-0.5,0.3502900302410126,587.0
2659,0.5,0.43914562463760376,249.0
2660,0.5,0.42572110891342163,86.0
2661,3.125,0.6571124196052551,243.0
2662,7.25,0.7601810097694397,187.0
2663,2.5,0.30596667528152466,251.0
2664,2.625,0.7004799842834473,506.0
2665,0.5,0.37110069394111633,170.0
2666,0.0,0.5767585635185242,430.5
2667,0.5,0.36111024022102356,139.0
2668,1.0,0.3075275719165802,229.5
2669,0.5,0.48390263319015503,193.0
2670,0.5,0.8220679759979248,147.5
2671,0.5,0.5082846879959106,96.5
2672,0.5,0.7214156985282898,70.5
2673,10.0,1.0150185823440552,124.0
2674,5.125,0.6758089661598206,162.0
2675,2.0,0.9567439556121826,521.0
2676,2.5,0.31843432784080505,149.0
2677,5.25,0.6007376909255981,103.0
2678,0.5,0.5518479347229004,154.0
2679,0.5,0.8320983052253723,142.5
2680,0.5,0.2140474170446396,88.0
2681,10.0,0.6065041422843933,219.0
2682,0.0,0.6955868601799011,453.0
2683,3.25,0.3890516459941864,183.5
2684,4.75,0.7520676851272583,152.5
2685,0.5,0.8195033073425293,78.0
2686,0.5,0.5363763570785522,107.5
2687,2.5,0.6327052116394043,136.0
2688,5.25,0.8572704792022705,135.5
2689,0.5,0.6481675505638123,124.0
2690,7.5,0.6168382167816162,352.5
2691,2.75,0.4907526671886444,369.0
2692,2.5,0.6145789623260498,113.0
2693,5.25,0.7364176511764526,131.0
2694,0.5,0.4103142321109772,200.0
2695,2.0,0.4806871712207794,453.5
2696,0.0,0.48820486664772034,578.0
2697,10.0,0.43653973937034607,137.5
2698,0.5,0.6825927495956421,67.5
2699,1.0,1.12898850440979,152.0
2700,0.0,0.7113639116287231,671.0
2701,2.0,0.44307565689086914,534.5
2702,5.25,0.4772929251194,170.0
2703,5.25,0.5371087193489075,368.0
2704,0.5,0.4861873984336853,138.0
2705,5.25,0.8482499122619629,480.5
2706,2.5,0.48246482014656067,260.0
2707,2.75,0.640217125415802,240.0
2708,1.75,0.5547072291374207,200.5
2709,0.5,0.7917332053184509,253.5
2710,2.5,0.6401199102401733,120.0
2711,2.5,0.965591311454773,381.0
2712,0.0,0.382582426071167,667.0
2713,0.5,0.487108051776886,402.5
2714,0.5,0.36211028695106506,119.5
2715,6.5,0.49532440304756165,118.0
2716,-1.5,0.6788027882575989,59.0
2717,0.5,1.7006031274795532,557.0
2718,2.5,0.34293830394744873,229.0
2719,2.5,0.6049635410308838,204.0
2720,0.5,0.6517294645309448,117.5
2721,0.5,0.9777896404266357,260.5
2722,3.25,1.0088597536087036,169.5
2723,0.5,0.8184004426002502,128.0
2724,3.25,0.40894103050231934,110.0
2725,10.0,0.656407356262207,161.0
2726,0.5,0.556606113910675,107.0
2727,6.5,0.6377808451652527,131.5
2728,10.0,0.7161867022514343,188.5
2729,0.5,0.29262128472328186,139.5
2730,3.0,0.7937790751457214,249.0
2731,0.0,0.5790273547172546,719.5
2732,4.75,0.35592174530029297,452.0
2733,10.0,0.38698598742485046,138.5
2734,0.5,0.5042073726654053,60.0
2735,0.5,1.175248146057129,86.5
2736,3.0,0.560014545917511,196.0
2737,0.5,0.584068775177002,82.0
2738,0.5,0.8688958883285522,260.0
2739,0.5,0.6164799928665161,127.0
2740,5.25,0.6707479953765869,142.5
2741,1.5,0.7796910405158997,151.0
2742,7.25,0.4976634383201599,178.0
2743,3.75,0.5877883434295654,140.0
2744,0.5,0.4021388292312622,123.5
2745,5.25,0.5367376804351807,156.5
2746,-0.5,0.778251051902771,768.0
2747,2.5,0.479144811630249,411.0
2748,0.5,0.4847501218318939,173.5
2749,2.75,1.0720765590667725,538.0
2750,0.0,0.231755793094635,475.0
2751,-0.5,0.27687016129493713,768.0
2752,0.5,0.29366952180862427,60.0
2753,5.25,0.6865196228027344,173.0
2754,2.5,0.7876638770103455,177.0
2755,3.0,0.3950275182723999,293.5
2756,0.5,0.28123730421066284,224.5
2757,0.0,0.4464411437511444,438.5
2758,0.5,0.5080179572105408,343.5
2759,4.5,0.44901391863822937,148.5
2760,-0.5,0.6272725462913513,768.0
2761,0.5,0.3991315960884094,80.0
2762,3.25,0.8483180999755859,267.5
2763,5.25,0.523517370223999,127.0
2764,0.5,0.3330058753490448,193.5
2765,-0.5,0.6518492698669434,768.0
2766,3.25,0.2909761965274811,412.5
2767,0.5,0.3758409917354584,311.0
2768,10.0,0.4779588282108307,126.0
2769,0.5,0.42095237970352173,163.5
2770,3.0,0.576463520526886,264.5
2771,1.0,0.6110902428627014,114.5
2772,4.75,0.6255741119384766,604.5
2773,0.5,0.43833863735198975,167.0
2774,0.0,0.7823583483695984,476.0
2775,6.5,0.45303991436958313,140.0
2776,5.25,0.7216234803199768,155.5
2777,0.5,0.5609216690063477,89.0
2778,0.5,0.726837158203125,115.5
2779,0.5,0.42649537324905396,98.0
2780,2.5,0.48022034764289856,184.5
2781,10.0,0.5180697441101074,185.5
2782,1.75,0.521171510219574,123.0
2783,2.0,0.5634663105010986,468.5
2784,0.0,0.356406569480896,497.0
2785,1.75,0.5594170689582825,154.5
2786,0.5,0.41560521721839905,170.0
2787,3.0,0.4738427996635437,208.5
2788,5.25,0.6201910972595215,82.0
2789,0.5,0.6856280565261841,130.5
2790,0.5,0.592421293258667,334.0
2791,10.0,0.520951509475708,150.5
2792,4.5,0.43569841980934143,247.0
2793,4.5,0.3828311264514923,140.0
2794,0.5,0.8829279541969299,128.0
2795,2.5,0.7414374947547913,145.5
2796,2.5,0.8068402409553528,215.5
2797,0.5,0.6372093558311462,133.5
2798,0.5,0.39663058519363403,289.5
2799,5.125,0.6463444232940674,391.0
2800,0.5,0.4966605603694916,96.5
2801,7.25,0.6141058206558228,269.5
2802,0.5,0.7020611763000488,385.5
2803,0.5,0.440144419670105,285.0
2804,2.5,0.3972706198692322,185.0
2805,1.0,0.3990013897418976,106.5
2806,0.0,0.7378624081611633,152.5
2807,1.0,0.9753880500793457,101.5
2808,0.5,1.0878942012786865,158.5
2809,-0.5,0.7432483434677124,92.5
2810,2.25,1.0214556455612183,214.5
2811,0.5,0.5643365383148193,387.0
2812,2.0,0.5892648696899414,308.5
2813,10.0,0.5475475788116455,190.0
2814,2.5,0.7926724553108215,129.0
2815,1.75,0.6891443133354187,195.0
2816,2.75,0.39402493834495544,161.0
2817,0.5,0.7100455164909363,57.5
2818,0.5,1.0886553525924683,196.0
2819,1.0,0.8438992500305176,148.5
2820,0.5,0.5375012159347534,133.5
2821,5.25,0.9492740631103516,129.5
2822,0.5,0.4012545645236969,107.0
2823,2.5,0.4875525236129761,418.0
2824,5.25,0.48489296436309814,106.5
2825,0.5,0.5826148390769958,193.5
2826,5.75,0.6170298457145691,241.5
2827,1.0,0.7575442790985107,114.5
2828,3.0,0.8377861380577087,291.5
2829,5.75,0.5729622840881348,509.5
2830,2.0,0.4282756745815277,565.5
2831,0.5,0.3739335536956787,88.0
2832,0.5,0.5947125554084778,168.5
