completions/train/mean_length,actor/train/kl,rewards/train/score/mean,_step
462.125,0.2359890341758728,6.5625,2093
350.375,0.187665194272995,6.5625,2094
494.75,0.21826647222042084,4.75,2095
374.375,0.14833512902259827,8.625,2096
177.375,0.1862928718328476,9.3125,2097
186.25,0.39921703934669495,5.1875,2098
221.375,0.26949772238731384,4.6875,2099
415.375,0.40284523367881775,7.0625,2100
316.125,0.22054287791252136,10.0,2101
223.875,0.2896033823490143,10.0,2102
315.375,0.23468665778636932,8.625,2103
283.375,0.18017330765724182,10.0,2104
280.25,0.2188783884048462,5.1875,2105
189.75,0.27386757731437683,8.1875,2106
357.375,0.209044948220253,6.5625,2107
474.625,0.22120186686515808,5.59375,2108
469.5,0.21031244099140167,8.625,2109
432.75,0.21097543835639954,4.65625,2110
339.875,0.21403342485427856,9.3125,2111
206.375,0.2265283465385437,5.0625,2112
269.25,0.4225390553474426,7.4375,2113
218.75,0.23161424696445465,4.5,2114
474.5,0.42317888140678406,5.25,2115
191.5,0.14148306846618652,10.0,2116
272.0,0.2782592475414276,6.28125,2117
312.75,0.18793369829654694,5.9375,2118
217.125,0.21368354558944702,9.125,2119
236.75,0.3233690857887268,10.0,2120
143.375,0.3022380471229553,10.0,2121
370.5,0.5545443296432495,6.625,2122
441.5,0.23710864782333374,5.375,2123
308.25,0.16803999245166779,10.0,2124
380.75,0.16533155739307404,4.6875,2125
186.625,0.2051691859960556,8.875,2126
172.125,0.23190857470035553,8.96875,2127
252.5,0.4040527045726776,4.5,2128
231.75,0.3523362874984741,10.0,2129
434.25,0.12448689341545105,7.25,2130
177.875,0.1911763846874237,9.3125,2131
259.625,0.4573717713356018,8.375,2132
183.375,0.19686411321163177,10.0,2133
369.0,0.2248045951128006,8.5,2134
262.625,0.1304946392774582,6.5625,2135
225.375,0.3889916241168976,6.5625,2136
188.5,0.3769037425518036,7.9375,2137
133.875,0.23997634649276733,8.25,2138
308.75,0.3932313323020935,9.3125,2139
423.625,0.16235031187534332,4.8125,2140
463.375,0.23178644478321075,4.75,2141
286.75,0.22700107097625732,8.78125,2142
268.5,0.21846383810043335,8.78125,2143
267.875,0.19757720828056335,8.9375,2144
403.625,0.25855591893196106,10.0,2145
143.875,0.1320340931415558,5.875,2146
282.25,0.4702140688896179,9.46875,2147
320.625,0.22316840291023254,10.0,2148
309.5,0.2446451485157013,8.625,2149
257.625,0.19798941910266876,9.3125,2150
271.75,0.12965957820415497,10.0,2151
163.75,0.1893712431192398,6.5625,2152
637.375,0.45475849509239197,3.4375,2153
232.0,0.10578317195177078,9.3125,2154
295.0,0.18134699761867523,8.625,2155
265.125,0.2656296193599701,10.0,2156
250.875,0.2953876554965973,6.5625,2157
277.25,0.3007291257381439,9.3125,2158
338.875,0.23123744130134583,4.0,2159
224.0,0.2983674705028534,10.0,2160
250.0,0.24604590237140656,5.875,2161
196.375,0.3492448627948761,5.8125,2162
187.125,0.3697006106376648,10.0,2163
714.875,0.3493778109550476,1.4375,2164
275.25,0.11100886762142181,10.0,2165
267.625,0.17764456570148468,4.5,2166
342.0,0.35937491059303284,7.25,2167
285.5,0.40148690342903137,7.25,2168
176.875,0.3025701642036438,9.0,2169
226.0,0.3389187753200531,10.0,2170
415.75,0.2955342233181,9.5,2171
509.375,0.13993863761425018,6.625,2172
193.75,0.1990669220685959,9.5,2173
243.75,0.2556835114955902,10.0,2174
230.25,0.16025827825069427,8.1875,2175
278.0,0.2930152416229248,9.875,2176
157.125,0.13207517564296722,9.3125,2177
168.875,0.4983196556568146,10.0,2178
466.625,0.24879176914691925,5.25,2179
519.75,0.23633746802806854,3.25,2180
226.75,0.15079514682292938,10.0,2181
385.375,0.30356767773628235,3.90625,2182
385.0,0.2784806191921234,4.875,2183
511.625,0.2050033062696457,5.3125,2184
343.25,0.23115591704845428,4.5,2185
305.625,0.19031529128551483,5.1875,2186
178.75,0.3602991998195648,8.625,2187
422.5,0.46536874771118164,9.46875,2188
327.125,0.15714484453201294,10.0,2189
232.25,0.23291411995887756,7.625,2190
288.0,0.20288261771202087,7.125,2191
257.5,0.19965369999408722,9.3125,2192
231.625,0.4170820713043213,10.0,2193
163.25,0.2296205759048462,9.5,2194
271.25,0.4568902552127838,7.9375,2195
211.875,0.3743385374546051,10.0,2196
434.0,0.2799520492553711,4.25,2197
572.0,0.1430613398551941,3.46875,2198
370.25,0.22656197845935822,4.0625,2199
311.75,0.26151084899902344,9.3125,2200
486.0,0.29814305901527405,3.875,2201
333.625,0.21780958771705627,5.5,2202
461.375,0.3112984895706177,4.5,2203
213.875,0.2544805705547333,10.0,2204
233.375,0.25582295656204224,10.0,2205
334.125,0.29457899928092957,9.46875,2206
183.0,0.20451410114765167,6.125,2207
513.375,0.2489183247089386,6.0625,2208
226.25,0.11743821948766708,8.625,2209
376.75,0.20191237330436707,5.875,2210
423.625,0.21118977665901184,5.125,2211
273.625,0.2825256288051605,5.65625,2212
295.625,0.3117896318435669,8.09375,2213
310.125,0.36338192224502563,10.0,2214
289.125,0.1461145430803299,10.0,2215
352.125,0.2305334359407425,7.03125,2216
388.5,0.20183789730072021,7.9375,2217
368.0,0.209083691239357,5.5,2218
562.0,0.258394718170166,2.625,2219
200.25,0.23332397639751434,10.0,2220
303.75,0.44562435150146484,4.6875,2221
455.125,0.4172663986682892,7.375,2222
223.25,0.19129061698913574,10.0,2223
307.375,0.3534688651561737,7.5625,2224
386.875,0.27392590045928955,7.625,2225
727.375,0.24775075912475586,2.125,2226
684.125,0.07691314071416855,1.375,2227
249.5,0.16397292912006378,10.0,2228
404.75,0.17559266090393066,7.3125,2229
194.625,0.2187194675207138,9.3125,2230
275.25,0.24437488615512848,8.625,2231
243.5,0.42412665486335754,6.75,2232
221.25,0.2943640351295471,4.5,2233
219.375,0.4209881126880646,10.0,2234
236.75,0.2152218073606491,9.3125,2235
317.625,0.33432742953300476,9.3125,2236
623.25,0.1521226316690445,4.75,2237
330.75,0.11177010089159012,10.0,2238
437.125,0.20484302937984467,5.875,2239
257.0,0.20715953409671783,8.625,2240
426.75,0.34173527359962463,6.5625,2241
364.125,0.21346049010753632,4.65625,2242
154.0,0.23743321001529694,9.6875,2243
140.625,0.5034937262535095,5.75,2244
347.625,0.46963611245155334,9.3125,2245
433.875,0.287945032119751,5.90625,2246
337.0,0.21134734153747559,3.875,2247
222.125,0.21037685871124268,7.5,2248
172.25,0.3045721650123596,10.0,2249
440.5,0.35327741503715515,3.9375,2250
297.0,0.15051603317260742,10.0,2251
406.5,0.22672440111637115,3.9375,2252
358.125,0.22296521067619324,7.25,2253
504.875,0.271319180727005,5.0,2254
227.375,0.18188557028770447,9.46875,2255
195.25,0.43331384658813477,9.5,2256
288.25,0.2876615524291992,10.0,2257
427.375,0.20887933671474457,7.3125,2258
376.5,0.1922740638256073,6.625,2259
276.125,0.21670502424240112,10.0,2260
301.5,0.31419485807418823,5.96875,2261
228.25,0.1865767240524292,8.125,2262
324.625,0.37609660625457764,8.625,2263
390.125,0.2025875300168991,7.875,2264
241.875,0.18156413733959198,7.9375,2265
616.0,0.39553189277648926,2.0,2266
290.375,0.14500866830348969,10.0,2267
656.0,0.1554969698190689,2.84375,2268
507.0,0.13849642872810364,10.0,2269
190.375,0.1511230319738388,5.1875,2270
343.75,0.44427311420440674,3.875,2271
288.5,0.21518562734127045,8.1875,2272
645.25,0.2936849296092987,3.9375,2273
578.0,0.15173552930355072,4.0,2274
285.375,0.14055274426937103,6.5625,2275
208.75,0.1964138299226761,7.25,2276
263.75,0.3205677270889282,10.0,2277
257.25,0.19484956562519073,10.0,2278
679.125,0.22272880375385284,1.5625,2279
269.875,0.10377433896064758,5.4375,2280
173.125,0.28701794147491455,10.0,2281
381.5,0.4123009443283081,10.0,2282
276.875,0.18949542939662933,8.9375,2283
462.375,0.2792069613933563,3.09375,2284
296.75,0.1751604974269867,9.3125,2285
565.5,0.3119550347328186,4.0625,2286
366.0,0.1781967580318451,6.25,2287
183.375,0.20981448888778687,7.9375,2288
398.375,0.35964927077293396,6.5,2289
576.625,0.1984994113445282,5.9375,2290
588.75,0.17018485069274902,4.5625,2291
216.5,0.1916719228029251,10.0,2292
225.375,0.3078612983226776,10.0,2293
438.375,0.176838681101799,4.5,2294
201.375,0.20822274684906006,10.0,2295
366.25,0.3033525347709656,8.1875,2296
216.875,0.1311669796705246,4.0,2297
580.125,0.3845295310020447,1.5,2298
491.75,0.2174106240272522,5.1875,2299
266.5,0.24086016416549683,8.625,2300
590.5,0.2765755355358124,3.25,2301
301.125,0.21705523133277893,8.25,2302
381.25,0.2149144858121872,6.1875,2303
339.125,0.20413744449615479,7.25,2304
396.625,0.20239941775798798,8.8125,2305
310.5,0.1512400358915329,4.5,2306
270.375,0.24730128049850464,9.875,2307
290.75,0.3366018831729889,8.0625,2308
556.25,0.2144881784915924,10.0,2309
199.25,0.11687101423740387,5.75,2310
700.375,0.35616350173950195,0.75,2311
358.875,0.08531017601490021,10.0,2312
402.25,0.13101831078529358,5.34375,2313
273.0,0.2259369194507599,10.0,2314
698.25,0.18539679050445557,1.4375,2315
178.625,0.138911172747612,10.0,2316
229.75,0.3751579523086548,8.875,2317
492.5,0.1749960035085678,3.25,2318
279.125,0.22832810878753662,7.875,2319
657.25,0.21008659899234772,2.125,2320
360.25,0.16766765713691711,6.3125,2321
372.625,0.18912217020988464,9.0,2322
247.75,0.23338767886161804,10.0,2323
329.5,0.2591624855995178,8.75,2324
214.25,0.15463240444660187,9.0,2325
247.875,0.33261874318122864,9.3125,2326
265.125,0.21766570210456848,5.875,2327
380.625,0.2557756304740906,4.8125,2328
621.125,0.2724044620990753,2.0,2329
334.0,0.18572016060352325,7.25,2330
398.125,0.24822525680065155,6.5625,2331
611.0,0.24892473220825195,3.3125,2332
321.875,0.1809590458869934,10.0,2333
356.25,0.15554557740688324,10.0,2334
357.25,0.17586439847946167,10.0,2335
258.25,0.14304618537425995,10.0,2336
386.125,0.3254399001598358,7.9375,2337
234.75,0.21272793412208557,10.0,2338
465.75,0.34670567512512207,6.875,2339
428.125,0.20006012916564941,4.75,2340
460.25,0.21386048197746277,4.5,2341
485.5,0.2050314098596573,5.4375,2342
575.875,0.22861875593662262,2.6875,2343
327.625,0.18807533383369446,8.8125,2344
509.75,0.2153664380311966,7.3125,2345
193.125,0.20237207412719727,10.0,2346
278.125,0.28466856479644775,10.0,2347
291.875,0.1728966236114502,10.0,2348
261.5,0.1607571542263031,10.0,2349
244.875,0.37451881170272827,10.0,2350
226.625,0.2842007875442505,10.0,2351
249.75,0.19208727777004242,7.8125,2352
274.0,0.3613946735858917,5.875,2353
241.25,0.25310027599334717,8.6875,2354
499.0,0.32426291704177856,5.5,2355
424.5,0.2027508169412613,9.3125,2356
562.75,0.18305443227291107,3.875,2357
437.875,0.15524066984653473,4.25,2358
164.75,0.30637484788894653,10.0,2359
565.5,0.3461400270462036,4.5,2360
325.25,0.1900542676448822,10.0,2361
255.25,0.1897740662097931,10.0,2362
282.5,0.2550516128540039,8.0625,2363
473.25,0.3182276487350464,10.0,2364
247.5,0.14114028215408325,7.75,2365
279.375,0.35761258006095886,8.8125,2366
378.625,0.2619769275188446,7.3125,2367
570.25,0.24905388057231903,4.6875,2368
263.875,0.1165865957736969,8.3125,2369
511.125,0.3613787889480591,7.375,2370
328.75,0.16824863851070404,8.5,2371
379.5,0.1709909290075302,5.875,2372
328.75,0.28663378953933716,5.25,2373
281.625,0.2618987560272217,10.0,2374
246.75,0.14650382101535797,8.875,2375
249.0,0.2046506106853485,10.0,2376
606.875,0.1598440557718277,3.375,2377
437.625,0.15461285412311554,3.65625,2378
631.125,0.2058926522731781,4.125,2379
332.5,0.12787099182605743,4.3125,2380
269.25,0.34661027789115906,9.3125,2381
139.375,0.2377234250307083,10.0,2382
311.75,0.31833240389823914,10.0,2383
312.375,0.23661768436431885,6.71875,2384
247.875,0.24757426977157593,10.0,2385
288.25,0.37474775314331055,10.0,2386
626.625,0.3317018449306488,2.0625,2387
375.75,0.18410544097423553,3.875,2388
415.375,0.18482641875743866,9.3125,2389
249.25,0.2073870450258255,9.3125,2390
254.25,0.2802029252052307,9.0,2391
304.75,0.258514940738678,8.875,2392
361.875,0.2513769865036011,7.9375,2393
389.0,0.28236353397369385,4.84375,2394
522.625,0.25343653559684753,4.65625,2395
366.5,0.22093509137630463,10.0,2396
236.375,0.16848871111869812,8.9375,2397
653.75,0.3048604130744934,2.625,2398
601.375,0.17796958982944489,3.3125,2399
370.125,0.1738920658826828,6.59375,2400
317.625,0.25685039162635803,8.0,2401
474.25,0.29183605313301086,5.5,2402
381.5,0.26606500148773193,6.5625,2403
286.5,0.24574381113052368,9.3125,2404
204.0,0.31210339069366455,5.875,2405
220.375,0.34975379705429077,9.3125,2406
293.75,0.35893261432647705,5.0,2407
274.625,0.24844998121261597,7.59375,2408
436.875,0.35402414202690125,4.5,2409
198.625,0.1869763880968094,10.0,2410
351.75,0.4307068884372711,6.5625,2411
376.25,0.27921968698501587,9.125,2412
343.0,0.16169431805610657,4.8125,2413
387.125,0.21208767592906952,10.0,2414
387.625,0.15896806120872498,5.4375,2415
383.25,0.23440849781036377,7.25,2416
238.0,0.18507379293441772,10.0,2417
280.25,0.283201664686203,7.25,2418
720.125,0.2347317487001419,1.6875,2419
355.625,0.11863767355680466,5.375,2420
176.5,0.21719306707382202,10.0,2421
350.75,0.376898854970932,9.3125,2422
376.0,0.3005901575088501,9.5,2423
307.625,0.20097774267196655,8.625,2424
322.125,0.2810540497303009,8.625,2425
231.625,0.22355718910694122,9.3125,2426
261.875,0.383611261844635,9.875,2427
229.75,0.2378675937652588,10.0,2428
467.25,0.26667559146881104,5.9375,2429
199.375,0.14689674973487854,10.0,2430
308.5,0.3886612057685852,8.78125,2431
310.0,0.2656630575656891,4.5,2432
191.375,0.23722490668296814,10.0,2433
747.875,0.2908552289009094,0.75,2434
198.625,0.1537054181098938,10.0,2435
254.75,0.36388108134269714,9.3125,2436
267.0,0.2331121265888214,10.0,2437
432.125,0.4127618074417114,5.3125,2438
440.875,0.2858276069164276,4.28125,2439
268.875,0.22237755358219147,7.375,2440
387.75,0.17749665677547455,5.03125,2441
561.0,0.2501508295536041,2.375,2442
493.25,0.1837904006242752,5.25,2443
181.5,0.20917950570583344,4.3125,2444
750.25,0.349048912525177,0.125,2445
462.125,0.0994681790471077,3.25,2446
259.625,0.1410171091556549,10.0,2447
347.25,0.29183778166770935,9.3125,2448
411.625,0.19434930384159088,9.46875,2449
266.25,0.1680109202861786,6.875,2450
363.375,0.2680244445800781,8.0,2451
609.75,0.2808133065700531,2.6875,2452
202.5,0.21082322299480438,10.0,2453
209.375,0.4203167259693146,5.0625,2454
425.25,0.4817526340484619,10.0,2455
406.25,0.17176930606365204,8.625,2456
253.25,0.18576854467391968,9.3125,2457
246.375,0.3408128321170807,10.0,2458
415.875,0.3948678970336914,8.0,2459
168.75,0.2016935795545578,5.875,2460
347.75,0.6127620339393616,9.8125,2461
262.875,0.1641613245010376,7.25,2462
334.125,0.2747267484664917,10.0,2463
448.5,0.12761926651000977,5.4375,2464
359.375,0.18075111508369446,5.0,2465
217.75,0.25667545199394226,10.0,2466
414.375,0.3867843449115753,4.3125,2467
220.125,0.2971743047237396,10.0,2468
164.125,0.14625854790210724,10.0,2469
216.625,0.37571752071380615,9.3125,2470
139.625,0.2626117467880249,8.75,2471
490.375,0.4661361575126648,3.25,2472
397.625,0.12672045826911926,6.6875,2473
283.875,0.21822920441627502,10.0,2474
473.875,0.24071983993053436,5.5,2475
216.625,0.286310076713562,9.3125,2476
291.5,0.19727455079555511,9.3125,2477
224.5,0.20827430486679077,10.0,2478
237.125,0.32293400168418884,9.3125,2479
339.5,0.2829023599624634,5.0,2480
539.375,0.22075456380844116,4.6875,2481
191.625,0.21161769330501556,5.0,2482
357.0,0.4044651389122009,7.875,2483
339.75,0.18856747448444366,4.5,2484
242.625,0.24302534759044647,4.5,2485
668.25,0.3056672513484955,2.21875,2486
555.75,0.12894968688488007,2.6875,2487
211.875,0.18255507946014404,9.0,2488
452.75,0.4332391917705536,6.25,2489
369.25,0.1703702062368393,10.0,2490
302.75,0.23926547169685364,7.8125,2491
305.875,0.2921445965766907,7.25,2492
388.375,0.25882235169410706,3.0,2493
226.625,0.1665000170469284,9.3125,2494
236.625,0.28126898407936096,10.0,2495
248.5,0.19731256365776062,10.0,2496
261.25,0.3756352365016937,6.125,2497
333.125,0.17716865241527557,7.625,2498
235.875,0.262788861989975,8.5,2499
289.375,0.2957752048969269,10.0,2500
406.625,0.11061497777700424,4.65625,2501
291.75,0.20494413375854492,4.9375,2502
289.0,0.25900229811668396,8.625,2503
425.625,0.19127219915390015,9.3125,2504
170.625,0.19094699621200562,7.1875,2505
455.875,0.45479243993759155,4.1875,2506
591.75,0.21506227552890778,5.375,2507
219.125,0.16391943395137787,9.0,2508
374.75,0.28369128704071045,4.5,2509
158.375,0.270251989364624,10.0,2510
442.0,0.5769369006156921,7.25,2511
371.125,0.2330540269613266,4.5,2512
250.5,0.20423051714897156,8.3125,2513
426.25,0.3095906376838684,4.78125,2514
448.875,0.2276056855916977,8.6875,2515
133.25,0.10620627552270889,8.25,2516
213.0,0.5119768977165222,10.0,2517
450.25,0.28339388966560364,7.375,2518
181.875,0.2608104944229126,10.0,2519
225.375,0.3068738877773285,10.0,2520
610.0,0.38399621844291687,2.78125,2521
285.375,0.21451523900032043,9.3125,2522
244.375,0.24144743382930756,10.0,2523
416.25,0.2569834589958191,5.78125,2524
310.0,0.24643664062023163,5.1875,2525
445.25,0.32686179876327515,7.25,2526
364.875,0.2028292566537857,4.8125,2527
209.125,0.2238687425851822,10.0,2528
274.25,0.30005183815956116,9.3125,2529
349.0,0.2973455488681793,4.5,2530
263.125,0.19791331887245178,10.0,2531
308.625,0.11324082314968109,10.0,2532
359.25,0.14326292276382446,7.25,2533
488.25,0.3001166582107544,8.0,2534
271.25,0.18124638497829437,10.0,2535
186.625,0.26007598638534546,10.0,2536
208.625,0.46418917179107666,10.0,2537
320.75,0.27947506308555603,4.65625,2538
622.625,0.2738497257232666,2.0,2539
337.25,0.16113430261611938,5.9375,2540
228.125,0.16160714626312256,7.625,2541
305.625,0.2156790792942047,3.0625,2542
283.625,0.3569973409175873,9.3125,2543
369.75,0.22461813688278198,10.0,2544
322.5,0.27478042244911194,10.0,2545
258.375,0.2415405809879303,8.625,2546
280.75,0.2967583239078522,9.0,2547
205.5,0.2382827252149582,9.0,2548
363.0,0.25814324617385864,5.875,2549
350.375,0.2711327373981476,8.3125,2550
327.25,0.2508513629436493,7.5625,2551
284.875,0.27204206585884094,5.375,2552
322.125,0.37190768122673035,3.875,2553
481.5,0.2719179093837738,4.6875,2554
377.875,0.16177122294902802,6.78125,2555
314.5,0.24645349383354187,8.625,2556
295.375,0.26327309012413025,10.0,2557
185.625,0.15427111089229584,9.125,2558
316.0,0.44056153297424316,9.3125,2559
528.375,0.32046034932136536,6.8125,2560
417.25,0.1983688473701477,9.3125,2561
278.125,0.15655650198459625,10.0,2562
373.875,0.2001214474439621,9.3125,2563
358.375,0.2731674611568451,6.28125,2564
768.0,0.27897587418556213,-0.5,2565
402.375,0.13476607203483582,8.6875,2566
360.75,0.12989431619644165,9.3125,2567
337.875,0.22541746497154236,7.71875,2568
487.25,0.3376511335372925,5.25,2569
352.75,0.16417594254016876,3.875,2570
424.5,0.1687541902065277,3.875,2571
140.375,0.277004212141037,9.125,2572
229.625,0.3790057599544525,8.625,2573
324.375,0.36757415533065796,10.0,2574
342.375,0.15273447334766388,5.25,2575
299.75,0.24486587941646576,10.0,2576
365.375,0.2877958416938782,10.0,2577
255.25,0.1715986281633377,9.0,2578
163.125,0.275059312582016,8.875,2579
400.25,0.5060197114944458,5.875,2580
448.125,0.2329549938440323,8.5625,2581
370.25,0.15148773789405823,6.65625,2582
526.375,0.2383071333169937,4.3125,2583
613.875,0.1647133231163025,2.9375,2584
280.25,0.17734751105308533,10.0,2585
271.25,0.3498530983924866,8.3125,2586
212.875,0.284821093082428,9.5,2587
263.25,0.4161325991153717,5.1875,2588
210.125,0.2688092887401581,9.3125,2589
391.375,0.37930330634117126,7.25,2590
304.875,0.19503344595432281,8.0,2591
531.0,0.24504299461841583,5.4375,2592
423.625,0.25743889808654785,4.5625,2593
359.75,0.18058453500270844,10.0,2594
333.625,0.22328531742095947,9.3125,2595
317.125,0.29300862550735474,10.0,2596
310.5,0.2586526572704315,8.625,2597
517.875,0.22501561045646667,6.625,2598
174.375,0.1831674426794052,4.0,2599
307.25,0.5010625123977661,9.75,2600
381.75,0.2618110477924347,7.3125,2601
322.0,0.20980852842330933,8.75,2602
368.5,0.1694888472557068,7.9375,2603
212.25,0.21533292531967163,9.875,2604
399.25,0.3303692638874054,7.4375,2605
368.25,0.2376633882522583,9.3125,2606
350.375,0.21593593060970306,4.5,2607
197.0,0.24702246487140656,9.3125,2608
330.5,0.40310895442962646,7.9375,2609
303.5,0.1555088758468628,8.78125,2610
249.25,0.2489681988954544,7.9375,2611
457.75,0.33438530564308167,6.625,2612
375.5,0.21895240247249603,7.03125,2613
353.625,0.16368943452835083,5.5,2614
379.875,0.1484535038471222,7.3125,2615
453.875,0.2519797086715698,6.6875,2616
281.625,0.12253135442733765,5.1875,2617
689.25,0.405036985874176,1.375,2618
457.375,0.203506201505661,5.1875,2619
306.5,0.23379020392894745,10.0,2620
292.0,0.17175035178661346,6.21875,2621
283.0,0.25960004329681396,9.3125,2622
313.0,0.264991819858551,7.3125,2623
296.375,0.2755588889122009,10.0,2624
385.875,0.1910523772239685,8.625,2625
522.5,0.1845204085111618,4.75,2626
163.125,0.20086611807346344,8.0,2627
251.375,0.5156242847442627,4.5,2628
302.875,0.3188036382198334,9.1875,2629
181.375,0.18439961969852448,10.0,2630
589.875,0.34224361181259155,4.1875,2631
283.75,0.10748168081045151,5.6875,2632
421.375,0.2818588316440582,8.625,2633
462.875,0.18916769325733185,4.65625,2634
196.5,0.24665391445159912,8.625,2635
232.125,0.30320462584495544,8.625,2636
312.0,0.3158372640609741,5.34375,2637
255.25,0.25982725620269775,10.0,2638
281.625,0.24653121829032898,9.3125,2639
343.5,0.23370876908302307,9.3125,2640
287.875,0.2052714079618454,8.9375,2641
193.125,0.2483980655670166,10.0,2642
645.625,0.45734530687332153,2.84375,2643
406.75,0.1488381326198578,4.96875,2644
236.75,0.25911083817481995,5.625,2645
304.0,0.24173755943775177,10.0,2646
343.5,0.08466364443302155,10.0,2647
185.375,0.15270617604255676,9.875,2648
515.875,0.4144537150859833,4.53125,2649
557.0,0.1987881362438202,6.75,2650
304.875,0.17645478248596191,10.0,2651
245.0,0.21900677680969238,10.0,2652
240.0,0.21540893614292145,9.3125,2653
284.375,0.2719588279724121,9.3125,2654
194.75,0.19168320298194885,10.0,2655
369.25,0.40072911977767944,6.5625,2656
461.25,0.21111741662025452,9.3125,2657
258.375,0.18373975157737732,9.3125,2658
437.5,0.1481226086616516,5.15625,2659
146.625,0.16251003742218018,10.0,2660
249.125,0.2912188470363617,8.4375,2661
414.375,0.29599690437316895,6.71875,2662
418.875,0.1881742775440216,5.1875,2663
479.5,0.2801818251609802,9.46875,2664
344.5,0.2120542824268341,8.0,2665
221.875,0.2756120562553406,6.5625,2666
327.625,0.36395925283432007,10.0,2667
334.125,0.18852774798870087,8.0625,2668
336.625,0.15723757445812225,7.9375,2669
262.75,0.23121364414691925,7.25,2670
267.25,0.2824351489543915,10.0,2671
229.5,0.3004862666130066,3.5,2672
207.875,0.34817633032798767,10.0,2673
233.625,0.366433322429657,8.1875,2674
621.75,0.3006879985332489,6.8125,2675
355.75,0.17530971765518188,5.65625,2676
179.25,0.2711782157421112,10.0,2677
361.0,0.3018324375152588,8.5,2678
425.75,0.2598440945148468,7.25,2679
235.625,0.19644053280353546,9.3125,2680
338.125,0.23234188556671143,7.25,2681
352.0,0.2060568928718567,10.0,2682
582.875,0.13241542875766754,5.125,2683
250.875,0.17974348366260529,10.0,2684
229.25,0.1619560420513153,10.0,2685
362.375,0.29583296179771423,8.6875,2686
360.75,0.1523902714252472,8.625,2687
213.125,0.3778798282146454,10.0,2688
262.75,0.4025491774082184,10.0,2689
414.75,0.26977264881134033,8.0,2690
360.375,0.23113524913787842,7.8125,2691
221.375,0.24594467878341675,10.0,2692
220.0,0.14045830070972443,8.625,2693
349.25,0.2929554581642151,4.5,2694
205.375,0.25392335653305054,7.4375,2695
427.625,0.38011133670806885,7.375,2696
433.25,0.1887453943490982,8.625,2697
174.5,0.19703419506549835,4.5,2698
252.125,0.32843029499053955,7.9375,2699
736.0,0.26034635305404663,1.375,2700
499.875,0.22000384330749512,4.40625,2701
335.0,0.15541648864746094,9.3125,2702
562.875,0.18337659537792206,3.1875,2703
273.25,0.201295867562294,10.0,2704
394.375,0.19621208310127258,5.6875,2705
306.625,0.17105981707572937,9.3125,2706
275.875,0.20404022932052612,5.3125,2707
237.125,0.31773847341537476,10.0,2708
295.625,0.2432696521282196,8.125,2709
498.25,0.23998109996318817,7.25,2710
400.5,0.22899121046066284,7.3125,2711
768.0,0.28362220525741577,-0.5,2712
677.625,0.11791335791349411,1.0625,2713
233.0,0.15038053691387177,9.0,2714
303.375,0.3175114393234253,10.0,2715
199.625,0.21441829204559326,9.3125,2716
628.5,0.322081983089447,2.78125,2717
308.625,0.20302779972553253,7.25,2718
205.625,0.27287331223487854,6.03125,2719
537.5,0.43006402254104614,2.625,2720
280.625,0.1980774998664856,9.3125,2721
543.375,0.2520716190338135,7.25,2722
287.0,0.19199906289577484,9.5,2723
269.875,0.21639923751354218,6.375,2724
347.0,0.31716200709342957,8.25,2725
385.375,0.3000980615615845,7.9375,2726
413.0,0.29990217089653015,7.3125,2727
617.75,0.16374529898166656,2.6875,2728
237.5,0.12904144823551178,9.125,2729
439.0,0.28815293312072754,4.5,2730
302.875,0.22036391496658325,5.65625,2731
296.25,0.25515198707580566,8.0625,2732
377.0,0.28875023126602173,6.5625,2733
221.0,0.20763753354549408,5.0,2734
524.25,0.3092420995235443,3.25,2735
347.625,0.13432163000106812,10.0,2736
206.0,0.2378198355436325,8.625,2737
373.75,0.31811589002609253,10.0,2738
295.25,0.2094111442565918,8.25,2739
327.25,0.3028012216091156,8.9375,2740
283.0,0.23683172464370728,9.875,2741
352.625,0.26977235078811646,8.625,2742
209.125,0.18263061344623566,9.875,2743
380.375,0.2732122838497162,9.1875,2744
340.125,0.2606765329837799,10.0,2745
444.125,0.244426429271698,3.5,2746
343.25,0.22957743704319,7.9375,2747
340.125,0.23018059134483337,10.0,2748
378.0,0.19912976026535034,6.34375,2749
378.625,0.20294788479804993,5.875,2750
584.125,0.19867944717407227,4.1875,2751
126.0,0.20718444883823395,9.125,2752
334.5,0.5754340887069702,10.0,2753
228.375,0.18303978443145752,7.125,2754
408.75,0.2960365414619446,2.125,2755
343.375,0.17106741666793823,7.9375,2756
253.75,0.2875765264034271,4.5,2757
538.75,0.3018627464771271,4.0625,2758
329.625,0.21563367545604706,8.625,2759
360.25,0.18976479768753052,7.9375,2760
194.0,0.20108355581760406,8.625,2761
629.375,0.40993532538414,3.0625,2762
425.125,0.1284599006175995,6.6875,2763
359.75,0.23078180849552155,8.78125,2764
744.5,0.1947808712720871,0.75,2765
465.0,0.083411306142807,6.125,2766
262.25,0.1882234811782837,9.875,2767
226.0,0.3667970597743988,9.3125,2768
432.625,0.2065034806728363,3.0,2769
328.25,0.2971453368663788,7.0625,2770
284.0,0.23910479247570038,9.125,2771
327.25,0.16238853335380554,10.0,2772
449.625,0.1897999495267868,8.625,2773
325.375,0.26913121342658997,10.0,2774
288.0,0.1672976016998291,8.3125,2775
276.125,0.25936731696128845,8.75,2776
175.875,0.23802310228347778,6.375,2777
